"id","created_at","updated_at","merchant_id","acquirer_id","reference","order_reference","state","card_type","details"
"2735886","2025-10-01 15:21:18.538943 UTC","2025-10-01 15:21:20.419791 UTC","4830","2","2415a126b1c9542a57b4453850cba29a133bd635d0d351e9ea3f62a03f3ff326","b296a90c25d15aeadf9a4d726d8681bb-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:21:18.562Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""535027"",""issuer_decline"":false}"
"2735395","2025-10-01 15:05:37.657618 UTC","2025-10-01 15:05:39.118071 UTC","4831","1","9e5220fe3552e7efcae8fb2b232d260c773fe0fc680e2fba54233a6c43f82e93","a37f02d0a09aab32036a2da1f28e86b4-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:05:37.689Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""811296"",""issuer_decline"":false}"
"2735025","2025-10-01 03:37:26.721849 UTC","2025-10-01 03:37:26.721849 UTC","4831","1","a312582c3d01e4dcff77930337f69fa2c9520ec02dd48c9d770e5cee82731ed2","ixm7so/8fXKDWE2FN","initial",,"{""api_version"":""linkpay""}"
"2735793","2025-10-01 15:18:26.759001 UTC","2025-10-01 15:18:28.054378 UTC","4831","1","399637bd38693476c4593ae94e03a6ce3d294f1b6757118e986ec3d56a982c1e","7b87d5effa2e3fcb07213ebda8cdfa85-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:18:26.782Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""699146"",""issuer_decline"":false}"
"2735851","2025-10-01 15:20:14.213713 UTC","2025-10-01 15:20:16.107602 UTC","4830","2","cde4115c8a233f110c41c4ea6031f43b22655d13d160b2b6e2885027894c469c","82b70de22dddb7eab6d3d02ff0080cdd-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:20:14.244Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""535012"",""issuer_decline"":false}"
"2735896","2025-10-01 15:21:36.959273 UTC","2025-10-01 15:21:38.995122 UTC","4830","2","64789d2c40d9ed2e82e09fbba4100d5e61aee2437b74510a686cadbecaa84d4a","84ff8ccfe1b2bd3be3858e66c2bc64a8-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:21:37.005Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""535031"",""issuer_decline"":false}"
"2735406","2025-10-01 15:06:01.001817 UTC","2025-10-01 15:06:02.364621 UTC","4831","1","4df8fc46951cbcccb61369ca13f291a1e7fb2822c98a0e7f1a04c956348d66e0","ac025d8e1934061fd13e5bb2c6562257-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:06:01.036Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""406068"",""issuer_decline"":false}"
"2735019","2025-10-01 03:36:53.546612 UTC","2025-10-01 03:36:53.546612 UTC","4830","2","2e820108022ddc830e4bff5f29ad95011546eb00bfada4e20ec2f696b6b915b1","2pge64/Vch8cHApGq","initial",,"{""api_version"":""linkpay""}"
"2734966","2025-10-01 03:33:21.992223 UTC","2025-10-01 03:33:41.971061 UTC","4831","1","d000aef0519a246a71f9744923e65bd9eaecc62f462b727a264f1a358415a118","132c51ea22fcf5b248b13a0250023bbe","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""revolut_ob"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T03:33:30.739Z"",""response_code"":""AcceptedSettlementCompleted""}"
"2735788","2025-10-01 15:18:17.854112 UTC","2025-10-01 15:18:19.248294 UTC","4831","1","bd7ebbf6bde8218c15220b8e608af9eaefb519e0e92f74fe6367c2768c30226e","b6801158d38565024ca85b87bfca1b36-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:18:17.875Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""517905"",""issuer_decline"":false}"
"2736092","2025-10-01 21:11:56.089398 UTC","2025-10-01 21:11:58.321006 UTC","4830","2","86c8a0e4f5cfa149d0f67f21fb3c6363a6712a537ebfd0d6e88536739253bb03","73518b82aa74650059c9ce26bce579a8","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2735139","2025-10-01 09:04:02.165302 UTC","2025-10-01 09:04:29.392046 UTC","4830","2","32ced7fcdc5de089c239dc1ff7d09c302717dd7c9935ad849303593accbd73d2","3bf372193b3f33c99cb76fb347b4f397","settled",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T09:04:06.356Z"",""response_code"":""ACSC""}"
"2735272","2025-10-01 12:03:30.029895 UTC","2025-10-01 12:03:30.526300 UTC","4837","2","18cb6bc8eef2e2540fdb89b4645aa25eec9f9d946dca6daa0d1bb018613a61ef","lhvXmonitorXstagingX1759320208","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T12:03:30.105Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2735762","2025-10-01 15:17:27.409080 UTC","2025-10-01 15:17:28.862894 UTC","4831","1","2fe98619832039d6b8e80a0c44b8e838beb5c1afe3c44b394a5a7d410ccc1237","378765e2e893129e97d7d02460678f08-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:17:27.504Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""999288"",""issuer_decline"":false}"
"2735781","2025-10-01 15:18:03.640956 UTC","2025-10-01 15:18:05.539064 UTC","4830","2","d6cc51a7c2934b4da2e34433cb1e274400113d599f7553093404c1c4d42dafb6","812a03c3abd3bb373d8f42d52b3878e6-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:18:03.677Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534987"",""issuer_decline"":false}"
"2735573","2025-10-01 15:11:20.471945 UTC","2025-10-01 15:11:21.919483 UTC","4831","1","33b9c3ba61afeadaa4500f616da0422b78779c2b866df6e4bedfdbfe1b09380d","9b208e8a2c0248005156a642f3bbcf2e-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:11:20.508Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""459905"",""issuer_decline"":false}"
"2735559","2025-10-01 15:10:51.299403 UTC","2025-10-01 15:10:53.232649 UTC","4830","2","f4cfeda902a563bb9b446ce63609255da07dd5dc4d7060c9c79cd369020d6061","49a66a68d529218d80c1237d021f6565-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:10:51.332Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534889"",""issuer_decline"":false}"
"2734999","2025-10-01 03:35:41.944362 UTC","2025-10-01 03:35:43.619551 UTC","4832","3","d2ac9378c8d66228e557d45f1cf020005555c8ac0309d58d9aeb9a5883c8102b","06ea754e0339e7c93d045a73eaa2c7e6","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2735375","2025-10-01 15:05:07.035393 UTC","2025-10-01 15:05:07.876444 UTC","4832","3","049b1222d806af9db2e7847db88d16dfe1b1b0140b83f0bfbb3fa60e2b641440","c391c8ed114f05075f2856edecd37751-3","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:05:07.101Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""946748"",""issuer_decline"":false}"
"2735719","2025-10-01 15:16:07.000114 UTC","2025-10-01 15:16:08.940359 UTC","4830","2","258b46f822b265702e4e5299bf47182a2037c9321fb81392937117c7d06ef37e","b257f53e22f03a190ac78d126ca2f230-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:16:07.054Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534960"",""issuer_decline"":false}"
"2735587","2025-10-01 15:11:49.723767 UTC","2025-10-01 15:11:51.091460 UTC","4831","1","9500f4340be43f93a4a5b74201b7cfd5a04ab4dab697f4000c99ebe2f375f45b","943032511c76ab3298aa56fb1f2d9c45-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:11:49.750Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""642929"",""issuer_decline"":false}"
"2735998","2025-10-01 21:06:13.196481 UTC","2025-10-01 21:06:21.512671 UTC","4830","2","1d11af045ddcb7ca894dd35881036af0ba2150a2db114d6f9e0ad02d900e4a4a","cf06e9b7c39898b1c9a261b6b1439fd5","settled","2",
"2735925","2025-10-01 18:13:30.724662 UTC","2025-10-01 18:13:31.898354 UTC","4837","2","a41904ddb18309904325e663fd5e73c76098c402458c97f40a8e17a7a9ee71b4","lhvXmonitorXstagingX1759342408","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T18:13:31.316Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2735457","2025-10-01 15:07:40.438077 UTC","2025-10-01 15:07:42.328533 UTC","4830","2","09f4671065453de0da38be151b2d4a5b9a0c10c9ea37470089a358fb754220e0","c61347160471ee635ea36c6c90f1a3c9-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:07:40.466Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534859"",""issuer_decline"":false}"
"2735653","2025-10-01 15:13:53.224279 UTC","2025-10-01 15:13:55.230883 UTC","4830","2","120bbbf307892d2ddf7d48e060a69fc449ac3f543baf11dd6ed736785842677b","9815b8ddc6532fa73255bf1a4c769ea4-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:13:53.255Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534933"",""issuer_decline"":false}"
"2735128","2025-10-01 09:03:14.990897 UTC","2025-10-01 09:03:25.106894 UTC","4830","2","947e979e8b6e7c7605c7b5c9b6718e8d4dbf1807314e4ba35bc40075c13a0d61","66360095536468e24d74147f8a2d7de5","settled",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""revolut_ob"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T09:03:24.600Z"",""response_code"":null}"
"2735276","2025-10-01 12:43:29.906976 UTC","2025-10-01 12:43:30.454649 UTC","4837","2","38c747eda0a973d1cacb7967c7436c496164922a418098b4f106da171d71bda1","lhvXmonitorXstagingX1759322608","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T12:43:29.963Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2735364","2025-10-01 13:33:29.928040 UTC","2025-10-01 13:33:30.700700 UTC","4837","2","307befdc082845812d917b4e0c7bbb11aa1e803f91d681a638519ed82c30d1a4","lhvXmonitorXstagingX1759325608","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T13:33:30.113Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2735141","2025-10-01 09:04:11.399106 UTC","2025-10-01 09:04:21.031084 UTC","4830","2","a7c44661bfcaccd66a8ceb2b0623ef338a7bbf29bff08dec739da222f11e55ce","bdd530523813049d0b7318d53bcfd236","settled","2",
"2736140","2025-10-01 21:14:43.263632 UTC","2025-10-01 21:14:43.263632 UTC","4830","2","784a03f5b3c3a6fbf0becc29303e1f0750ed3910b140fd949ef486b114740552","2pge64/WKOLp84EwY","initial",,"{""api_version"":""linkpay""}"
"2735034","2025-10-01 03:37:57.123027 UTC","2025-10-01 03:37:57.123027 UTC","4831","1","d0eb7994340b46b1ad56bdd59cc2e85f4ed4d98a0db8f84c923e3e508ac2f698","ixm7so/iN7nFNJOxN","initial",,"{""api_version"":""linkpay""}"
"2735382","2025-10-01 15:05:14.586952 UTC","2025-10-01 15:05:15.232700 UTC","4832","3","42dccfb96e0acb514f03fb66a62c70e6fef0d11125053b5bc49d993707547340","2379125903adb680dd48d2361640559d-2","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:05:14.610Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""946755"",""issuer_decline"":false}"
"2735505","2025-10-01 15:09:07.778828 UTC","2025-10-01 15:09:09.101815 UTC","4831","1","d025c3d6d3a54c091723576cbffc0056bd6e23cf98b64a3cceb92b539ea3dc6a","a18cc3efaec56c746c2c896bd02366ea-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:09:07.802Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""897532"",""issuer_decline"":false}"
"2735522","2025-10-01 15:09:36.930774 UTC","2025-10-01 15:09:38.326703 UTC","4831","1","7407494b6a497c41f2865b4dfe96958460fb15790a6fec8d501a50699e0af834","c44e68b1a49ce272e0673a7598c1a41b-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:09:36.954Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""387708"",""issuer_decline"":false}"
"2735757","2025-10-01 15:17:17.363906 UTC","2025-10-01 15:17:19.214165 UTC","4830","2","abe5a500533c26f2d8ae7d9b6948eed4097801d817cd6da0f77bb917ea59abe9","c2f106e2f614f4e73a92f8b7b1d44870-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:17:17.391Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534976"",""issuer_decline"":false}"
"2735485","2025-10-01 15:08:33.769123 UTC","2025-10-01 15:08:34.443067 UTC","4832","3","808c826ab39130d6c81f7d01a4f5872614a400f8c4318686324c3d6d6fecc127","ae4749a140df7729e6664515859c41df-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:08:33.791Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""946762"",""issuer_decline"":false}"
"2735531","2025-10-01 15:09:53.793858 UTC","2025-10-01 15:09:55.646676 UTC","4830","2","9b0f707a735498dd132250fc8ebc5963b3bc0af6ebb864874eca745b6c97f495","28a564934078811fbb2d537e60ef98ca-0","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-01T15:09:53.817Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""534874"",""issuer_decline"":false}"
"2736008","2025-10-01 21:06:49.338380 UTC","2025-10-01 21:06:56.699564 UTC","4831","1","fcc7e94ae7efd6c7f5b7c92616a93e3b621329a3335ad69b35e619dbb65406f6","fd5c3d75b2c72db30d315570b9a2e83c","failed",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T21:06:49.873Z"",""response_code"":""RJCT""}"
"2735144","2025-10-01 09:04:35.914543 UTC","2025-10-01 09:04:57.207721 UTC","4830","2","18d6222a89c8b9c132d6595b564fabb6ba47edbcc168f7aa6e618b5a01c8530e","3cd83c301d84c5b3c083d93918041481","settled",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-01T09:04:40.450Z"",""response_code"":""ACSC""}"
"2734995","2025-10-01 03:35:24.860824 UTC","2025-10-01 03:35:35.735694 UTC","4830","2","775c0725f59cdc5a4a220ac59aeea08d51598014e0fe8e7ef8d4a175fa471d79","73887a4f5a42364f2871a86fa6022a85","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.79.209"",""init_trans_created_at"":""2025-10-01T03:35:28.088Z"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ZTM4NDFhODc1M2RlMzM4ZTI2MDM="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""1d916cae-bd1c-417f-9f0e-19b350e9c777"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61035211.1759289733.dOIW0Oemk"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRHudlAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""534512"",""issuer_decline"":false}"
"2734885","2025-10-01 03:28:00.104315 UTC","2025-10-01 03:28:09.197873 UTC","4830","2","323ffbae49743698c3413e1cd7cdb169e3c751e5a99ec2dfe872f08bd8e6a374","98dc557a459a95588f4efc7578656c92","settled","2",
